"Team","Match Up","Game Date","W/L","MIN","OffRtg","DefRtg","NetRtg","AST%","AST/TO","ASTRatio","OREB%","DREB%","REB%","TOV%","eFG%","TS%","PACE","PIE"
"PHX","PHX @ WAS","07/31/2020","W","48","115.7","103.7","12.0","69.0","1.61","20.3","18.4","75.5","50.6","16.7","59.4","66.4","108.00","61.6"
"SAS","SAS vs. SAC","07/31/2020","W","48","120.6","111.1","9.4","66.7","2.13","21.5","22.2","69.4","46.8","14.0","59.4","63.3","107.50","57.0"
"POR","POR vs. MEM","07/31/2020","W","53","123.9","118.4","5.5","55.1","1.59","18.0","25.0","67.9","48.5","15.0","61.0","66.1","102.79","53.5"
"BOS","BOS @ MIL","07/31/2020","L","48","106.7","111.2","-4.5","48.6","1.13","12.9","28.1","78.7","51.0","15.2","46.7","52.9","106.00","41.5"
"DAL","DAL vs. HOU","07/31/2020","L","53","125.2","128.6","-3.4","60.0","1.50","17.6","35.5","83.0","57.4","16.8","57.6","61.2","107.77","45.7"
"HOU","HOU @ DAL","07/31/2020","W","53","128.6","125.2","3.4","50.0","2.89","16.9","17.0","64.5","42.6","7.6","60.9","64.7","107.77","54.3"
"LAL","LAL vs. LAC","07/30/2020","W","48","100.0","99.0","1.0","65.6","1.31","15.2","25.5","81.4","50.0","15.5","45.7","52.4","102.50","53.7"
"UTA","UTA @ NOP","07/30/2020","W","48","103.9","103.0","1.0","45.9","0.85","12.5","34.0","63.2","49.5","19.6","48.8","55.0","101.50","52.8"
"NOP","NOP vs. UTA","07/30/2020","L","48","103.0","103.9","-1.0","55.0","1.05","15.3","36.8","66.0","50.5","20.8","48.4","51.0","101.50","47.2"
"LAC","LAC @ LAL","07/30/2020","L","48","99.0","100.0","-1.0","53.1","0.77","13.4","18.6","74.5","50.0","21.6","54.1","58.5","102.50","46.3"
"MIA","MIA vs. CHA","03/11/2020","L","48","107.7","118.5","-10.8","82.1","2.29","24.1","21.7","60.9","41.3","15.4","55.4","56.6","91.50","46.7"
"CHA","CHA @ MIA","03/11/2020","W","48","118.5","107.7","10.8","54.1","1.43","15.4","39.1","78.3","58.7","15.2","55.5","59.4","91.50","53.3"
"DET","DET @ PHI","03/11/2020","L","48","111.6","131.9","-20.3","64.1","2.78","19.1","22.0","60.0","40.0","9.5","53.0","55.8","94.50","40.5"
"ATL","ATL vs. NYK","03/11/2020","L","53","114.9","116.2","-1.3","54.2","1.53","16.4","30.6","83.3","53.6","14.9","51.9","55.8","104.60","42.4"
"DAL","DAL vs. DEN","03/11/2020","W","48","114.1","98.0","16.2","54.8","2.09","16.8","30.2","91.1","58.2","11.1","52.2","55.3","99.00","57.0"
"DEN","DEN @ DAL","03/11/2020","L","48","98.0","114.1","-16.2","59.0","1.44","18.3","8.9","69.8","41.8","16.2","55.4","56.1","99.00","43.0"
"PHI","PHI vs. DET","03/11/2020","W","48","131.9","111.6","20.3","66.7","2.00","20.0","40.0","78.0","60.0","14.9","59.0","63.9","94.50","59.5"
"NYK","NYK @ ATL","03/11/2020","W","53","116.2","114.9","1.3","64.0","2.67","20.5","16.7","69.4","46.4","10.3","59.0","62.4","104.60","57.6"
"WAS","WAS vs. NYK","03/10/2020","W","48","118.4","110.6","7.9","65.7","1.21","16.7","29.3","72.1","51.2","18.4","56.8","65.0","103.50","51.0"
"BOS","BOS @ IND","03/10/2020","W","48","116.3","113.3","3.1","46.3","1.90","14.2","32.1","75.0","52.5","10.2","51.1","55.5","98.00","50.9"
"MIN","MIN @ HOU","03/10/2020","L","48","108.8","113.6","-4.8","52.5","1.11","15.7","23.9","79.5","51.1","18.6","56.6","59.6","102.50","47.4"
"GSW","GSW vs. LAC","03/10/2020","L","48","108.1","132.3","-24.2","67.6","2.50","19.4","11.4","71.7","42.2","10.1","53.8","58.9","99.00","41.9"
"POR","POR vs. PHX","03/10/2020","W","48","121.0","105.0","16.0","44.4","1.82","15.4","21.7","75.5","50.5","11.0","60.1","62.7","100.00","56.8"
"DAL","DAL @ SAS","03/10/2020","L","48","109.0","120.2","-11.2","54.8","1.64","17.0","25.5","80.4","51.5","14.0","54.9","56.3","99.50","41.8"
"CLE","CLE @ CHI","03/10/2020","L","48","105.1","109.1","-4.0","72.5","1.61","21.2","23.8","65.1","44.7","18.4","53.8","57.1","98.50","50.3"
"MEM","MEM vs. ORL","03/10/2020","L","48","112.7","117.6","-4.9","63.2","1.14","17.5","28.6","66.7","49.5","20.6","57.2","62.0","102.00","47.1"
"PHX","PHX @ POR","03/10/2020","L","48","105.0","121.0","-16.0","74.3","1.86","18.8","24.5","78.3","49.5","14.0","46.6","53.6","100.00","43.2"
"ORL","ORL @ MEM","03/10/2020","W","48","117.6","112.7","4.9","72.1","1.94","20.9","33.3","71.4","50.5","15.7","54.3","59.0","102.00","52.9"
"BKN","BKN @ LAL","03/10/2020","W","48","108.3","105.2","3.2","64.9","2.18","17.6","28.6","74.0","50.0","11.5","48.3","51.9","96.50","50.1"
"LAL","LAL vs. BKN","03/10/2020","L","48","105.2","108.3","-3.2","60.0","1.60","17.9","26.0","71.4","50.0","15.5","54.6","55.3","96.50","49.9"
"CHI","CHI vs. CLE","03/10/2020","W","48","109.1","105.1","4.0","54.8","1.10","16.8","34.9","76.2","55.3","21.2","57.1","59.6","98.50","49.7"
"SAS","SAS vs. DAL","03/10/2020","W","48","120.2","109.0","11.2","69.6","2.67","22.9","19.6","74.5","48.5","12.1","60.1","62.2","99.50","58.2"
"NYK","NYK @ WAS","03/10/2020","L","48","110.6","118.4","-7.9","71.4","1.58","20.5","27.9","70.7","48.8","18.3","56.8","60.8","103.50","49.0"
"IND","IND vs. BOS","03/10/2020","L","48","113.3","116.3","-3.1","50.0","1.92","17.3","25.0","67.9","47.5","12.2","54.3","56.7","98.00","49.1"
"HOU","HOU vs. MIN","03/10/2020","W","48","113.6","108.8","4.8","58.5","1.33","17.9","20.5","76.1","48.9","17.5","60.6","64.0","102.50","52.6"
"LAC","LAC @ GSW","03/10/2020","W","48","132.3","108.1","24.2","60.9","2.55","20.0","28.3","88.6","57.8","11.1","60.9","65.3","99.00","58.1"
"DEN","DEN vs. MIL","03/09/2020","W","48","104.8","89.6","15.2","68.3","2.00","19.9","17.0","77.6","48.6","13.5","52.1","54.9","105.00","58.8"
"CHA","CHA @ ATL","03/09/2020","L","58","125.5","132.4","-7.0","63.3","6.20","20.4","22.8","63.8","41.3","4.5","56.3","60.5","90.21","49.5"
"MIL","MIL @ DEN","03/09/2020","L","48","89.6","104.8","-15.2","67.6","1.35","16.2","22.4","83.0","51.4","16.0","46.1","48.5","105.00","41.2"
"ATL","ATL vs. CHA","03/09/2020","W","58","132.4","125.5","7.0","62.3","2.06","20.9","36.2","77.2","58.7","14.8","66.1","66.3","90.21","50.5"
"UTA","UTA vs. TOR","03/09/2020","L","48","95.8","106.3","-10.5","72.7","2.18","18.9","15.7","64.6","39.4","11.5","49.4","51.6","95.50","44.2"
"TOR","TOR @ UTA","03/09/2020","W","48","106.3","95.8","10.5","61.1","1.10","16.4","35.4","84.3","60.6","21.1","51.2","55.5","95.50","55.8"
"NYK","NYK vs. DET","03/08/2020","W","48","104.3","93.3","11.0","41.7","1.25","12.1","35.4","76.5","56.6","13.0","47.6","51.6","91.00","60.6"
"LAC","LAC vs. LAL","03/08/2020","L","48","103.0","110.9","-7.9","35.3","0.75","9.2","33.9","72.5","52.3","16.0","43.6","50.4","100.50","39.9"
"SAC","SAC vs. TOR","03/08/2020","L","48","111.9","119.2","-7.3","57.1","2.18","17.8","24.0","89.1","55.2","10.9","51.1","56.4","100.00","49.1"
"TOR","TOR @ SAC","03/08/2020","W","48","119.2","111.9","7.3","69.2","3.00","20.8","10.9","76.0","44.8","9.1","59.1","62.8","100.00","50.9"
"MIN","MIN vs. NOP","03/08/2020","L","48","93.0","104.3","-11.3","54.1","1.18","13.7","20.3","72.5","44.5","14.8","43.6","49.7","115.00","43.2"
"DAL","DAL vs. IND","03/08/2020","L","48","107.9","109.8","-1.9","48.7","1.73","14.3","22.4","81.4","47.5","10.9","50.5","53.4","101.50","45.3"
"MIL","MIL @ PHX","03/08/2020","L","48","124.8","133.3","-8.6","45.1","2.30","16.9","16.7","75.0","43.2","9.5","60.5","62.8","105.00","43.1"
"CLE","CLE vs. SAS","03/08/2020","W","53","110.9","110.3","0.7","60.5","1.44","16.3","28.6","86.0","57.5","15.1","52.7","58.0","106.87","51.1"
"DET","DET @ NYK","03/08/2020","L","48","93.3","104.3","-11.0","72.4","1.62","17.1","23.5","64.6","43.4","14.4","43.1","46.8","91.00","39.4"
"PHX","PHX vs. MIL","03/08/2020","W","48","133.3","124.8","8.6","63.8","2.00","20.7","25.0","83.3","56.8","14.3","66.5","71.0","105.00","56.9"
"IND","IND @ DAL","03/08/2020","W","48","109.8","107.9","1.9","50.0","2.09","17.4","18.6","77.6","52.5","10.8","56.8","58.4","101.50","54.7"
"WAS","WAS vs. MIA","03/08/2020","L","48","93.7","105.3","-11.6","73.1","1.36","15.7","14.8","78.4","40.7","14.7","45.5","51.0","95.00","37.0"
"MIA","MIA @ WAS","03/08/2020","W","48","105.3","93.7","11.6","65.6","0.91","16.9","21.6","85.2","59.3","24.2","58.3","63.8","95.00","63.0"
"BOS","BOS vs. OKC","03/08/2020","L","48","102.0","105.0","-3.0","57.9","1.69","15.8","26.8","77.6","50.5","12.7","48.4","51.8","101.00","51.4"
"NOP","NOP @ MIN","03/08/2020","W","48","104.3","93.0","11.3","63.6","1.12","17.8","27.5","79.7","55.5","21.7","55.0","57.9","115.00","56.8"
"BKN","BKN vs. CHI","03/08/2020","W","48","105.8","101.9","3.9","65.6","0.72","15.7","25.7","86.0","63.0","27.9","58.6","67.0","104.50","55.6"
"SAS","SAS @ CLE","03/08/2020","L","53","110.3","110.9","-0.7","46.5","2.22","13.8","14.0","71.4","42.5","7.7","49.0","56.7","106.87","48.9"
"CHI","CHI @ BKN","03/08/2020","L","48","101.9","105.8","-3.9","59.0","3.29","16.9","14.0","74.3","37.0","6.7","48.9","51.9","104.50","44.4"
"ORL","ORL @ HOU","03/08/2020","W","48","121.2","101.9","19.2","47.7","1.40","14.9","34.7","72.5","54.0","14.4","55.5","60.2","104.00","60.4"
"LAL","LAL @ LAC","03/08/2020","W","48","110.9","103.0","7.9","56.4","1.57","16.1","27.5","66.1","47.7","13.9","50.6","56.4","100.50","60.1"
"HOU","HOU vs. ORL","03/08/2020","L","48","101.9","121.2","-19.2","53.8","1.17","15.1","27.5","65.3","46.0","17.3","49.4","53.5","104.00","39.6"
"OKC","OKC @ BOS","03/08/2020","W","48","105.0","102.0","3.0","45.7","0.89","12.6","22.4","73.2","49.5","18.0","50.6","55.9","101.00","48.6"
"HOU","HOU @ CHA","03/07/2020","L","48","107.6","117.4","-9.8","62.9","1.05","17.2","34.9","80.6","55.7","22.8","55.9","58.4","92.00","42.4"
"GSW","GSW vs. PHI","03/07/2020","W","48","126.9","122.6","4.3","68.2","4.29","22.9","20.5","68.9","46.4","7.5","60.6","63.9","93.00","52.5"
"CHA","CHA vs. HOU","03/07/2020","W","48","117.4","107.6","9.8","78.4","1.71","22.8","19.4","65.1","44.3","18.5","63.6","66.7","92.00","57.6"
"CLE","CLE vs. DEN","03/07/2020","W","48","110.6","107.4","3.3","76.2","1.45","23.5","27.8","72.7","52.5","23.4","63.2","64.0","94.50","53.5"
"SAC","SAC @ POR","03/07/2020","W","48","124.2","111.0","13.2","73.2","2.00","21.3","28.9","73.1","52.6","15.2","60.6","64.7","99.50","55.4"
"PHI","PHI @ GSW","03/07/2020","L","48","122.6","126.9","-4.3","70.7","2.64","21.3","31.1","79.5","53.6","11.8","56.5","60.8","93.00","47.5"
"POR","POR vs. SAC","03/07/2020","L","48","111.0","124.2","-13.2","52.4","2.00","16.3","26.9","71.1","47.4","11.0","52.8","55.3","99.50","44.6"
"DEN","DEN @ CLE","03/07/2020","L","48","107.4","110.6","-3.3","65.1","1.56","20.9","27.3","72.2","47.5","18.9","58.2","57.6","94.50","46.5"
"ATL","ATL @ MEM","03/07/2020","L","48","95.3","110.3","-15.0","71.9","1.64","15.9","25.0","68.0","43.9","13.2","40.5","47.1","106.50","37.1"
"UTA","UTA @ DET","03/07/2020","W","48","120.7","114.1","6.5","42.5","1.70","14.3","25.6","66.7","48.3","10.9","58.4","62.1","92.00","55.9"
"MEM","MEM vs. ATL","03/07/2020","W","48","110.3","95.3","15.0","62.8","1.59","18.0","32.0","75.0","56.1","15.9","56.3","58.1","106.50","62.9"
"DET","DET vs. UTA","03/07/2020","L","48","114.1","120.7","-6.5","60.0","2.18","18.2","33.3","74.4","51.7","12.0","51.7","54.9","92.00","44.1"
"BOS","BOS vs. UTA","03/06/2020","L","48","100.0","105.3","-5.3","54.3","1.46","14.1","36.1","75.6","52.8","13.8","42.6","46.1","94.00","45.3"
"MIN","MIN vs. ORL","03/06/2020","L","48","114.6","129.4","-14.8","65.2","3.75","20.4","27.3","77.8","47.3","7.8","52.0","55.2","102.50","41.6"
"MIA","MIA @ NOP","03/06/2020","L","48","101.0","107.8","-6.9","73.0","1.69","18.6","27.3","63.2","45.5","15.5","48.3","52.2","102.50","49.4"
"NYK","NYK vs. OKC","03/06/2020","L","48","105.1","128.6","-23.5","46.3","1.58","14.3","30.8","70.6","50.5","12.2","47.3","51.2","98.00","41.3"
"WAS","WAS vs. ATL","03/06/2020","W","48","116.8","110.9","5.9","66.7","1.33","17.6","25.6","76.2","50.6","17.8","57.2","64.6","101.00","52.9"
"SAS","SAS @ BKN","03/06/2020","L","48","112.1","128.7","-16.6","58.1","4.17","18.5","8.0","75.5","41.4","5.6","52.2","57.8","107.50","44.5"
"DAL","DAL vs. MEM","03/06/2020","W","48","121.0","96.0","25.0","66.7","2.73","20.7","28.3","76.6","51.0","11.0","56.8","59.0","100.00","58.5"
"UTA","UTA @ BOS","03/06/2020","W","48","105.3","100.0","5.3","63.9","1.28","18.0","24.4","63.9","47.2","19.1","55.6","58.0","94.00","54.7"
"POR","POR @ PHX","03/06/2020","L","48","118.2","128.3","-10.1","60.5","1.63","18.7","29.8","65.2","47.3","16.2","56.9","60.0","99.00","44.9"
"LAL","LAL vs. MIL","03/06/2020","W","48","99.1","90.4","8.8","50.0","1.19","13.1","21.8","85.2","53.2","14.0","45.1","52.5","114.00","57.4"
"IND","IND @ CHI","03/06/2020","W","48","106.9","101.0","5.9","63.2","1.09","17.5","30.2","62.1","48.5","21.8","56.0","60.3","101.00","56.2"
"PHX","PHX vs. POR","03/06/2020","W","48","128.3","118.2","10.1","64.4","2.23","20.1","34.8","70.2","52.7","13.1","59.9","63.9","99.00","55.1"
"ORL","ORL @ MIN","03/06/2020","W","48","129.4","114.6","14.8","60.8","2.82","22.0","22.2","72.7","52.7","10.8","64.9","67.6","102.50","58.4"
"ATL","ATL @ WAS","03/06/2020","L","48","110.9","116.8","-5.9","54.3","1.39","18.4","23.8","74.4","49.4","17.8","60.5","61.3","101.00","47.1"
"BKN","BKN vs. SAS","03/06/2020","W","48","128.7","112.1","16.6","62.7","4.00","21.1","24.5","92.0","58.6","7.4","60.9","63.4","107.50","55.5"
"NOP","NOP vs. MIA","03/06/2020","W","48","107.8","101.0","6.9","73.7","1.65","18.5","36.8","72.7","54.5","16.7","49.5","53.2","102.50","50.6"
"MIL","MIL @ LAL","03/06/2020","L","48","90.4","99.1","-8.8","59.5","1.10","15.3","14.8","78.2","46.8","17.5","48.3","52.0","114.00","42.6"
"MEM","MEM @ DAL","03/06/2020","L","48","96.0","121.0","-25.0","74.4","1.53","20.7","23.4","71.7","49.0","19.0","51.8","53.5","100.00","41.5"
"CHI","CHI vs. IND","03/06/2020","L","48","101.0","106.9","-5.9","67.5","1.59","18.1","37.9","69.8","51.5","16.8","45.9","49.2","101.00","43.8"
"OKC","OKC @ NYK","03/06/2020","W","48","128.6","105.1","23.5","55.3","6.50","18.7","29.4","69.2","49.5","4.1","55.2","58.9","98.00","58.7"
"DEN","DEN @ CHA","03/05/2020","W","48","122.6","120.4","2.2","65.9","2.23","21.3","34.1","70.7","52.4","14.0","57.8","62.1","93.00","54.1"
"TOR","TOR @ GSW","03/05/2020","W","48","113.1","107.6","5.5","70.0","2.33","19.9","13.0","63.3","41.5","11.2","55.4","62.0","106.00","54.6"
"GSW","GSW vs. TOR","03/05/2020","L","48","107.6","113.1","-5.5","85.0","2.13","21.1","36.7","87.0","58.5","15.2","48.0","51.8","106.00","45.4"
"HOU","HOU vs. LAC","03/05/2020","L","48","100.0","113.2","-13.2","54.3","1.73","13.3","28.4","70.6","46.6","10.5","39.7","46.5","105.50","39.7"
"PHI","PHI @ SAC","03/05/2020","W","48","125.0","106.9","18.1","51.1","1.85","17.1","32.0","82.1","53.9","13.0","57.8","60.4","100.50","54.6"
"LAC","LAC @ HOU","03/05/2020","W","48","113.2","100.0","13.2","56.4","1.38","15.5","29.4","71.6","53.4","15.1","54.2","59.3","105.50","60.3"
"SAC","SAC vs. PHI","03/05/2020","L","48","106.9","125.0","-18.1","54.8","1.28","17.8","17.9","68.0","46.1","17.8","60.1","62.1","100.50","45.4"
"CHA","CHA vs. DEN","03/05/2020","L","48","120.4","122.6","-2.2","63.2","1.71","18.8","29.3","65.9","47.6","15.1","57.8","62.7","93.00","45.9"
"MIA","MIA vs. ORL","03/04/2020","W","48","124.7","121.5","3.2","75.6","2.21","23.3","22.0","78.0","50.0","15.1","65.8","67.8","93.00","51.6"
"POR","POR vs. WAS","03/04/2020","W","48","123.8","103.0","20.8","57.1","1.50","17.9","24.4","65.7","50.0","15.8","59.9","65.7","101.00","63.5"
"NOP","NOP @ DAL","03/04/2020","L","53","108.8","112.4","-3.5","56.0","2.00","17.3","31.8","75.5","51.3","12.4","51.3","51.8","102.34","44.6"
"BKN","BKN vs. MEM","03/04/2020","L","48","83.2","122.9","-39.8","50.0","1.07","11.9","27.4","56.1","41.2","14.7","37.2","40.5","95.50","26.8"
"DAL","DAL vs. NOP","03/04/2020","W","53","112.4","108.8","3.5","68.2","1.76","19.2","24.5","68.2","48.7","15.0","57.9","60.2","102.34","55.4"
"CLE","CLE vs. BOS","03/04/2020","L","48","110.4","117.9","-7.5","61.5","1.85","17.5","33.3","69.4","50.5","13.5","51.1","54.2","95.50","47.3"
"UTA","UTA @ NYK","03/04/2020","W","48","116.7","109.5","7.2","63.4","1.86","19.5","26.2","76.1","52.3","14.6","56.8","60.9","95.50","53.0"
"MIL","MIL vs. IND","03/04/2020","W","48","106.3","90.9","15.3","60.5","1.44","17.2","26.9","85.5","57.0","16.1","52.7","57.4","111.00","60.3"
"BOS","BOS @ CLE","03/04/2020","W","48","117.9","110.4","7.5","40.0","1.45","12.7","30.6","66.7","49.5","11.6","52.9","57.5","95.50","52.7"
"WAS","WAS @ POR","03/04/2020","L","48","103.0","123.8","-20.8","67.5","2.70","17.9","34.3","75.6","50.0","9.9","44.2","46.3","101.00","36.5"
"MEM","MEM @ BKN","03/04/2020","W","48","122.9","83.2","39.8","48.8","1.75","14.8","43.9","72.6","58.8","12.5","53.0","55.6","95.50","73.2"
"NYK","NYK vs. UTA","03/04/2020","L","48","109.5","116.7","-7.2","56.1","1.77","17.8","23.9","73.8","47.7","13.7","52.4","56.0","95.50","47.0"
"ORL","ORL @ MIA","03/04/2020","L","48","121.5","124.7","-3.2","63.6","2.33","21.5","22.0","78.0","50.0","12.9","60.1","62.7","93.00","48.4"
"CHI","CHI @ MIN","03/04/2020","L","48","108.0","116.2","-8.2","53.3","2.40","17.8","23.5","71.1","45.8","10.0","53.7","54.6","99.50","48.5"
"MIN","MIN vs. CHI","03/04/2020","W","48","116.2","108.0","8.2","67.5","1.50","19.4","28.9","76.5","54.2","18.2","61.1","62.5","99.50","51.5"
"OKC","OKC @ DET","03/04/2020","W","48","118.8","110.3","8.4","54.3","1.56","20.3","6.5","68.0","44.4","16.7","68.0","69.1","96.50","58.3"
"IND","IND @ MIL","03/04/2020","L","48","90.9","106.3","-15.3","52.4","1.38","15.7","14.5","73.1","43.0","14.5","46.9","49.1","111.00","39.8"
"DET","DET vs. OKC","03/04/2020","L","48","110.3","118.8","-8.4","67.5","1.59","19.3","32.0","93.5","55.6","17.5","57.0","57.8","96.50","41.7"
"BOS","BOS vs. BKN","03/03/2020","L","53","107.1","116.2","-9.1","54.5","1.60","15.4","32.3","56.3","44.4","13.4","50.0","53.0","100.98","45.2"
"BKN","BKN @ BOS","03/03/2020","W","53","116.2","107.1","9.1","51.2","1.05","13.7","43.8","67.7","55.6","18.9","50.0","55.3","100.98","54.8"
"SAC","SAC vs. WAS","03/03/2020","W","48","124.3","116.7","7.6","46.0","1.53","16.4","24.4","90.2","57.3","14.0","63.5","66.8","107.50","52.2"
"GSW","GSW @ DEN","03/03/2020","W","48","123.4","105.3","18.1","73.8","2.82","23.3","18.2","59.6","40.6","11.7","62.2","63.3","94.50","58.2"
"SAS","SAS @ CHA","03/03/2020","W","48","113.0","113.2","-0.1","65.8","2.50","20.2","20.9","63.0","42.7","10.9","54.4","58.6","91.50","53.0"
"CHA","CHA vs. SAS","03/03/2020","L","48","113.2","113.0","0.1","64.1","1.47","18.9","37.0","79.1","57.3","18.7","54.9","57.3","91.50","47.0"
"LAC","LAC @ OKC","03/03/2020","W","48","110.1","97.9","12.2","50.0","1.90","15.0","21.3","79.6","51.0","10.1","51.8","57.1","97.50","57.9"
"OKC","OKC vs. LAC","03/03/2020","L","48","97.9","110.1","-12.2","47.1","1.07","13.1","20.4","78.7","49.0","15.6","47.5","50.8","97.50","42.1"
"MIN","MIN @ NOP","03/03/2020","W","48","125.2","121.8","3.4","57.4","1.94","19.9","30.4","67.9","50.5","14.4","62.9","65.7","110.50","50.8"
"TOR","TOR @ PHX","03/03/2020","W","48","113.9","106.5","7.3","42.5","1.13","12.4","25.0","81.6","53.6","13.9","54.7","60.7","107.50","51.8"
"DEN","DEN vs. GSW","03/03/2020","L","48","105.3","123.4","-18.1","56.4","1.38","16.1","40.4","81.8","59.4","16.8","46.6","50.8","94.50","41.8"
"NOP","NOP vs. MIN","03/03/2020","L","48","121.8","125.2","-3.4","71.2","2.47","22.7","32.1","69.6","49.5","13.6","59.0","59.9","110.50","49.2"
"WAS","WAS @ SAC","03/03/2020","L","48","116.7","124.3","-7.6","68.3","2.00","20.1","9.8","75.6","42.7","13.0","61.3","66.3","107.50","47.8"
"LAL","LAL vs. PHI","03/03/2020","W","48","123.7","109.2","14.5","54.3","1.92","18.9","24.4","72.0","50.5","13.4","61.0","63.9","97.50","56.4"
"PHX","PHX vs. TOR","03/03/2020","L","48","106.5","113.9","-7.3","76.9","1.67","20.5","18.4","75.0","46.4","16.8","54.7","59.4","107.50","48.2"
"PHI","PHI @ LAL","03/03/2020","L","48","109.2","123.7","-14.5","63.2","1.60","17.6","28.0","75.6","49.5","15.3","54.1","57.0","97.50","43.6"
"NYK","NYK vs. HOU","03/02/2020","W","48","116.8","115.0","1.9","55.3","1.37","16.5","44.6","80.7","62.8","17.8","54.6","56.7","107.00","53.2"
"SAS","SAS vs. IND","03/02/2020","L","48","116.8","122.1","-5.3","52.5","1.40","17.5","12.8","78.0","46.3","15.8","62.3","65.0","95.00","46.5"
"MEM","MEM @ ATL","03/02/2020","W","48","119.8","84.6","35.2","65.2","2.00","19.5","36.0","71.6","56.4","14.2","57.6","60.1","105.00","74.7"
"POR","POR @ ORL","03/02/2020","W","48","131.3","107.0","24.3","55.1","2.25","20.0","23.1","74.6","54.1","12.1","64.8","68.4","99.50","59.0"
"UTA","UTA @ CLE","03/02/2020","W","48","131.3","117.7","13.5","63.8","2.00","22.1","27.8","76.9","56.8","15.6","68.7","70.7","96.00","57.1"
"IND","IND @ SAS","03/02/2020","W","48","122.1","116.8","5.3","56.4","1.69","17.5","22.0","87.2","53.8","13.7","59.6","64.8","95.00","53.5"
"CHI","CHI vs. DAL","03/02/2020","W","48","112.4","108.1","4.3","54.5","1.71","17.4","32.1","66.7","48.0","14.4","52.1","53.7","98.00","47.4"
"HOU","HOU @ NYK","03/02/2020","L","48","115.0","116.8","-1.9","64.1","2.08","17.5","19.3","55.4","37.2","11.2","52.1","58.1","107.00","46.8"
"ORL","ORL vs. POR","03/02/2020","L","48","107.0","131.3","-24.3","78.4","4.83","20.3","25.4","76.9","45.9","6.0","45.8","50.6","99.50","41.0"
"ATL","ATL vs. MEM","03/02/2020","L","48","84.6","119.8","-35.2","62.5","1.18","14.0","28.4","64.0","43.6","16.3","36.9","41.5","105.00","25.3"
